CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,churn,preds
668,Spain,Male,43,1,147167.25,1,0,0,141679.73,0,"[0.7577104431058862, 0.2422895568941138, 0.0]"
831,Germany,Male,44,3,111100.98,1,1,1,28144.07,1,"[0.8679629469380138, 0.13203705306198624, 0.0]"
712,Spain,Male,52,9,0.0,1,1,1,117977.45,1,"[0.8139020687555762, 0.18609793124442375, 0.0]"
592,Spain,Female,41,2,138734.94,1,1,0,90020.74,0,"[0.6907776670778631, 0.3092223329221368, 0.0]"
646,France,Female,37,7,96558.66,1,0,0,163427.18,0,"[0.820184984656717, 0.17981501534328304, 0.0]"
833,Spain,Male,32,6,0.0,1,1,1,44323.22,1,"[0.9451991655831198, 0.054800834416880176, 0.0]"
678,Spain,Male,30,0,0.0,1,1,0,35113.08,0,"[0.8938696358544098, 0.10613036414559024, 0.0]"
635,Spain,Male,29,2,0.0,2,0,0,117173.8,0,"[0.8891578794365601, 0.11084212056343994, 0.0]"
520,Spain,Female,42,6,0.0,2,1,1,34410.55,0,"[0.6952608406264613, 0.3047391593735386, 0.0]"
670,France,Female,45,5,47884.92,1,1,1,54340.24,0,"[0.7858661662262864, 0.21413383377371367, 0.0]"
588,Spain,Male,46,8,0.0,1,1,0,61931.21,0,"[0.7376594066923019, 0.26234059330769804, 0.0]"
755,France,Female,28,7,124540.28,1,0,1,188850.89,0,"[0.9166102611146941, 0.0833897388853059, 0.0]"
749,Germany,Female,40,8,141782.57,2,0,0,86333.63,0,"[0.8362555513351377, 0.1637444486648622, 0.0]"
721,France,Male,36,1,155176.83,2,1,1,49653.37,0,"[0.8256501503340883, 0.17434984966591172, 0.0]"
612,France,Female,35,3,0.0,1,1,1,48108.72,0,"[0.8328847827416754, 0.16711521725832462, 0.0]"
523,Spain,Male,34,7,0.0,2,1,0,62030.06,0,"[0.7744843433510978, 0.22551565664890214, 0.0]"
846,Spain,Male,61,0,0.0,2,1,1,96202.44,0,"[0.8455549048646607, 0.15444509513533936, 0.0]"
818,Germany,Female,72,8,135290.42,2,1,1,63729.72,0,"[0.6370663292380009, 0.3629336707619991, 0.0]"
548,Spain,Male,38,0,178056.54,2,1,0,38434.73,0,"[0.6221500189070749, 0.3778499810929251, 0.0]"
534,France,Male,52,1,0.0,3,1,1,104035.41,1,"[0.6335178185297237, 0.3664821814702764, 0.0]"
523,Germany,Male,63,6,116227.27,1,1,1,119404.63,0,"[0.4073782140225587, 0.5926217859774413, 0.0]"
695,France,Male,45,9,43134.65,1,0,1,77330.35,0,"[0.815500032704916, 0.184499967295084, 0.0]"
746,France,Male,24,3,137492.35,2,0,1,170142.09,0,"[0.9204190739146981, 0.07958092608530185, 0.0]"
477,France,Male,47,9,144900.58,1,1,0,61315.37,1,"[0.4798341944790312, 0.5201658055209688, 0.0]"
512,Germany,Male,41,7,122403.24,1,0,1,37439.9,1,"[0.5984154960007593, 0.4015845039992407, 0.0]"
521,Germany,Female,40,9,134504.78,1,1,0,18082.06,0,"[0.6031011699080013, 0.3968988300919987, 0.0]"
696,Germany,Female,66,7,119499.42,2,1,1,174027.3,0,"[0.6053156192004747, 0.39468438079952534, 0.0]"
659,Germany,Male,36,2,76190.48,2,1,1,149066.14,0,"[0.8414972082404087, 0.15850279175959128, 0.0]"
597,Spain,Female,46,4,0.0,2,1,0,58667.16,1,"[0.7434041120634772, 0.25659588793652277, 0.0]"
775,Germany,Male,32,8,121669.23,1,0,1,125898.39,0,"[0.9041046056888634, 0.09589539431113657, 0.0]"
533,Germany,Male,43,4,80442.06,2,0,1,12537.42,0,"[0.6280096371801163, 0.37199036281988374, 0.0]"
848,Spain,Male,40,3,110929.96,1,1,1,30876.84,0,"[0.8956437251110354, 0.10435627488896461, 0.0]"
704,France,Male,47,5,0.0,2,1,1,145338.61,0,"[0.8437648547633356, 0.15623514523666437, 0.0]"
773,Spain,Male,51,4,0.0,2,0,0,123587.83,1,"[0.8606448615953901, 0.13935513840460986, 0.0]"
410,Germany,Female,50,2,102278.79,2,1,0,89822.48,0,"[0.4074854878137436, 0.5925145121862564, 0.0]"
850,France,Male,19,8,0.0,1,1,1,68569.89,0,"[0.9719138818810744, 0.028086118118925568, 0.0]"
689,France,Female,58,5,0.0,2,0,1,49848.86,0,"[0.7288432497166994, 0.2711567502833005, 0.0]"
695,Spain,Female,35,7,79858.13,2,1,1,127977.66,0,"[0.8654120488978699, 0.1345879511021301, 0.0]"
682,France,Male,69,6,0.0,2,0,1,149604.18,0,"[0.649752612063003, 0.350247387936997, 0.0]"
585,France,Female,67,5,113978.97,2,0,1,93146.11,0,"[0.43248089673395906, 0.5675191032660409, 0.0]"
588,France,Male,44,8,154409.74,1,1,0,49324.03,1,"[0.6349950437031171, 0.3650049562968829, 0.0]"
624,Germany,Female,35,0,180303.24,2,1,0,163587.9,0,"[0.7649263819312278, 0.2350736180687722, 0.0]"
695,France,Female,23,1,0.0,2,1,1,141756.32,0,"[0.9358180868809522, 0.0641819131190477, 0.0]"
700,France,Female,34,2,76322.69,1,1,0,128136.29,0,"[0.8732709258965693, 0.12672907410343073, 0.0]"
712,France,Male,33,3,153819.58,1,1,0,79176.09,1,"[0.8444552558977885, 0.15554474410221156, 0.0]"
642,Germany,Male,30,8,134497.27,1,0,0,43250.54,0,"[0.8174926027453937, 0.18250739725460627, 0.0]"
765,Germany,Male,36,8,92310.54,2,1,1,72924.56,0,"[0.8856564122969749, 0.1143435877030251, 0.0]"
745,France,Male,35,9,92566.53,2,1,0,161519.77,0,"[0.8928344063394621, 0.10716559366053795, 0.0]"
628,Spain,Male,50,8,0.0,1,0,0,144366.83,1,"[0.7643561271873694, 0.23564387281263055, 0.0]"
802,Germany,Female,41,4,90757.64,2,0,1,169183.66,0,"[0.8952427449712717, 0.10475725502872829, 0.0]"
711,France,Female,29,9,0.0,2,0,1,3234.8,0,"[0.9101227595082986, 0.0898772404917014, 0.0]"
432,Spain,Male,38,7,0.0,2,1,0,150580.88,0,"[0.6746931285971405, 0.3253068714028595, 0.0]"
546,France,Male,28,8,0.0,1,1,0,159254.29,0,"[0.8525492426988893, 0.1474507573011107, 0.0]"
525,Spain,Male,33,5,0.0,2,1,0,161002.29,0,"[0.8061902901110708, 0.19380970988892918, 0.0]"
605,Germany,Female,43,8,125338.8,2,1,0,23970.13,0,"[0.6784668804684295, 0.32153311953157043, 0.0]"
588,Germany,Female,48,1,143279.58,2,1,0,31580.8,1,"[0.5921803789890341, 0.4078196210109659, 0.0]"
549,Germany,Male,54,5,92877.33,1,1,0,2619.64,1,"[0.5156445088468737, 0.48435549115312626, 0.0]"
696,Spain,Male,47,1,106758.6,1,1,1,80591.18,0,"[0.7617999583059032, 0.2382000416940968, 0.0]"
666,France,Female,40,2,0.0,2,0,0,36371.27,0,"[0.8370979041077261, 0.16290209589227386, 0.0]"
501,Germany,Male,27,4,95331.83,2,1,0,132104.76,0,"[0.7656496030761337, 0.23435039692386628, 0.0]"
732,France,Male,36,7,126195.81,1,1,1,133172.48,0,"[0.8637375976917758, 0.1362624023082242, 0.0]"
566,Spain,Male,44,5,0.0,2,1,0,66462.79,0,"[0.7333516503133918, 0.2666483496866082, 0.0]"
763,France,Female,35,7,115651.6,2,1,1,104706.29,0,"[0.8850535914241436, 0.11494640857585636, 0.0]"
716,France,Male,31,8,109578.04,2,1,1,51503.51,0,"[0.8733442353748267, 0.12665576462517328, 0.0]"
636,France,Female,45,7,139859.23,1,1,1,108402.54,0,"[0.7076908069565608, 0.29230919304343916, 0.0]"
614,France,Female,37,8,75150.34,4,0,1,131766.67,1,"[0.8011131636655631, 0.19888683633443688, 0.0]"
706,Spain,Male,20,8,0.0,2,1,1,12368.11,0,"[0.9368991955093589, 0.0631008044906412, 0.0]"
713,France,Male,44,1,63438.91,1,1,0,64375.4,0,"[0.8190486698753261, 0.18095133012467396, 0.0]"
686,Spain,Male,22,8,0.0,2,0,0,142331.85,0,"[0.9367280505589272, 0.06327194944107285, 0.0]"
655,France,Female,20,7,134397.61,1,0,0,28029.54,0,"[0.8786895532371966, 0.12131044676280345, 0.0]"
598,France,Female,40,9,0.0,1,1,0,68462.59,1,"[0.7954201157917111, 0.20457988420828893, 0.0]"
601,France,Male,35,2,0.0,2,1,1,118983.18,0,"[0.8393071008687089, 0.16069289913129112, 0.0]"
660,France,Male,34,8,106486.66,2,0,1,182262.66,0,"[0.8477739041210431, 0.15222609587895686, 0.0]"
558,Germany,Male,58,2,142537.18,1,1,1,88791.83,0,"[0.4683664939965597, 0.5316335060034403, 0.0]"
538,Spain,Male,43,5,0.0,2,1,0,126933.73,0,"[0.7315045866622255, 0.2684954133377745, 0.0]"
790,France,Female,26,4,141581.71,2,0,0,98309.27,0,"[0.921418338444164, 0.07858166155583599, 0.0]"
550,Germany,Male,33,4,118400.91,1,0,1,13999.64,1,"[0.713910953906808, 0.28608904609319197, 0.0]"
752,France,Female,36,7,0.0,2,1,0,184866.86,0,"[0.9218883508613334, 0.07811164913866658, 0.0]"
712,Germany,Female,29,7,147199.07,1,1,1,84932.4,0,"[0.8705770086646998, 0.12942299133530022, 0.0]"
615,Spain,Male,41,4,0.0,1,0,1,149278.96,0,"[0.8185194934959228, 0.18148050650407727, 0.0]"
576,France,Female,50,8,0.0,2,1,1,57802.62,0,"[0.6884018377394051, 0.3115981622605949, 0.0]"
629,France,Male,39,2,129669.32,2,1,0,82774.07,0,"[0.750613858111199, 0.24938614188880098, 0.0]"
729,Germany,Male,46,5,117837.43,1,1,0,104016.61,1,"[0.797774008109712, 0.20222599189028806, 0.0]"
557,Germany,Male,68,2,100194.44,1,1,1,38596.34,0,"[0.3793711662671835, 0.6206288337328165, 0.0]"
695,Germany,Male,40,7,139022.24,1,0,1,193383.13,0,"[0.8211742959515076, 0.17882570404849238, 0.0]"
592,France,Male,28,5,137222.77,1,0,0,39608.58,0,"[0.7886751380134195, 0.21132486198658054, 0.0]"
743,France,Female,39,8,0.0,1,1,0,94263.44,0,"[0.8968755709115788, 0.10312442908842119, 0.0]"
622,France,Male,29,7,101486.96,1,1,1,8788.35,0,"[0.8194404970253418, 0.18055950297465817, 0.0]"
670,Germany,Female,42,5,49508.79,3,1,1,100324.01,0,"[0.816288114400985, 0.18371188559901497, 0.0]"
576,Spain,Male,45,5,133618.01,1,0,0,135244.87,0,"[0.6546632695810182, 0.34533673041898183, 0.0]"
454,Spain,Male,40,2,123177.01,1,1,0,148309.98,0,"[0.5738451221556568, 0.42615487784434325, 0.0]"
484,France,Female,29,4,130114.39,1,1,0,164017.89,0,"[0.7175225971615025, 0.2824774028384976, 0.0]"
685,France,Male,20,4,104719.94,2,1,0,38691.34,0,"[0.9044160141951197, 0.09558398580488028, 0.0]"
645,France,Female,38,7,59568.57,1,1,1,167723.25,0,"[0.8331769985325413, 0.16682300146745868, 0.0]"
741,Spain,Male,40,4,104784.23,1,1,0,135163.76,1,"[0.8564871974181061, 0.1435128025818939, 0.0]"
693,France,Female,43,4,152341.55,1,1,0,9241.78,0,"[0.7431472772492473, 0.2568527227507526, 0.0]"
787,France,Male,33,1,126588.81,2,0,1,62163.53,0,"[0.8944658410031766, 0.1055341589968234, 0.0]"
538,Spain,Female,42,9,0.0,1,0,0,152855.96,0,"[0.7483674659921893, 0.2516325340078107, 0.0]"
478,France,Female,32,6,71187.24,1,1,1,110593.62,0,"[0.7129163401722162, 0.28708365982778383, 0.0]"
579,France,Male,36,9,129829.59,1,1,1,60906.12,0,"[0.724724970782746, 0.275275029217254, 0.0]"
543,Spain,Male,37,3,0.0,2,1,1,78915.68,0,"[0.7718437560883373, 0.22815624391166267, 0.0]"
520,France,Male,34,4,134007.9,1,1,1,193209.11,0,"[0.7159006383297553, 0.2840993616702447, 0.0]"
757,Germany,Male,33,1,122088.67,1,1,0,42581.09,0,"[0.8777512898814681, 0.12224871011853193, 0.0]"
672,Germany,Male,40,4,89025.88,2,1,0,188892.19,0,"[0.8282716782824903, 0.1717283217175097, 0.0]"
717,France,Male,42,5,0.0,2,1,0,172665.21,0,"[0.8817582683131212, 0.11824173168687883, 0.0]"
586,Spain,Female,33,7,0.0,2,1,1,168261.4,0,"[0.8513788352416671, 0.1486211647583328, 0.0]"
527,France,Female,25,6,0.0,2,0,1,96758.58,0,"[0.8451115303555274, 0.15488846964447256, 0.0]"
730,Germany,Male,38,0,38848.19,2,0,0,94003.11,0,"[0.8792191873494994, 0.1207808126505006, 0.0]"
623,France,Female,34,9,0.0,1,1,0,24255.21,0,"[0.8433297906133034, 0.1566702093866966, 0.0]"
736,Spain,Female,26,4,135889.13,1,1,1,165692.03,0,"[0.9096108104481996, 0.09038918955180045, 0.0]"
671,Germany,Male,45,6,99564.22,1,1,1,108872.45,1,"[0.7688126992699679, 0.23118730073003213, 0.0]"
497,France,Male,47,6,0.0,1,1,1,90055.08,0,"[0.6392124027892525, 0.36078759721074755, 0.0]"
582,Germany,Male,33,2,122394.0,1,1,1,22113.93,0,"[0.7441881855156125, 0.2558118144843875, 0.0]"
687,Spain,Female,21,8,0.0,2,1,1,154767.34,0,"[0.9405576088581133, 0.05944239114188669, 0.0]"
600,Germany,Male,30,2,119755.0,1,1,1,21852.91,0,"[0.7856415591601063, 0.2143584408398938, 0.0]"
667,France,Male,42,9,0.0,2,0,1,58137.42,0,"[0.8326314421733939, 0.16736855782660612, 0.0]"
775,Spain,Male,30,4,0.0,2,0,1,57461.13,0,"[0.934602253095418, 0.065397746904582, 0.0]"
663,Spain,Male,52,0,136298.65,1,1,0,144593.3,1,"[0.6814854119158095, 0.31851458808419053, 0.0]"
458,Germany,Male,35,9,146780.52,2,1,1,3476.38,0,"[0.5650080922581016, 0.4349919077418984, 0.0]"
651,Spain,Female,36,8,0.0,2,1,0,91652.43,0,"[0.8617681291843285, 0.13823187081567143, 0.0]"
795,France,Female,40,2,101891.1,1,1,1,183044.86,0,"[0.8939361640988173, 0.10606383590118271, 0.0]"
655,France,Female,50,10,0.0,4,1,0,179267.94,1,"[0.7969078458314408, 0.20309215416855922, 0.0]"
546,Spain,Female,36,7,85660.96,1,0,0,134778.01,0,"[0.7422462559483589, 0.2577537440516411, 0.0]"
639,Spain,Female,35,5,136526.26,2,1,0,59653.03,0,"[0.7814833108703813, 0.21851668912961877, 0.0]"
707,France,Female,46,7,127476.73,2,1,1,146011.55,0,"[0.7849243124710205, 0.21507568752897951, 0.0]"
627,France,Male,70,1,94416.78,1,0,1,145299.5,0,"[0.48596896511426335, 0.5140310348857366, 0.0]"
582,Germany,Male,41,6,70349.48,2,0,1,178074.04,0,"[0.7568358741966865, 0.24316412580331345, 0.0]"
563,France,Male,22,3,137583.04,1,0,1,5791.85,0,"[0.7993522886547493, 0.20064771134525072, 0.0]"
679,France,Male,36,1,97234.58,1,1,0,188997.08,0,"[0.8519107969770059, 0.1480892030229941, 0.0]"
596,France,Male,33,8,0.0,1,1,0,121189.3,1,"[0.8495182179160181, 0.15048178208398186, 0.0]"
662,France,Female,39,5,139562.05,2,1,0,61636.22,0,"[0.769671834812981, 0.2303281651870191, 0.0]"
533,France,Male,36,7,85311.7,1,0,1,156731.91,0,"[0.7367717023047744, 0.26322829769522565, 0.0]"
669,France,Male,23,1,0.0,2,0,0,66088.83,0,"[0.9199025211337137, 0.08009747886628629, 0.0]"
711,Spain,Male,36,8,0.0,2,1,0,55207.41,0,"[0.8889571034675557, 0.11104289653244429, 0.0]"
622,Germany,Male,33,3,96926.12,2,1,0,48553.77,0,"[0.8019291920703437, 0.1980708079296562, 0.0]"
680,Germany,Male,44,0,129974.79,2,1,1,33391.38,0,"[0.7428072959351472, 0.25719270406485284, 0.0]"
573,Spain,Male,38,4,0.0,2,1,1,196517.43,0,"[0.8170311694156929, 0.18296883058430713, 0.0]"
632,France,Female,34,2,0.0,2,0,0,165385.55,0,"[0.8716333167145374, 0.1283666832854627, 0.0]"
850,Spain,Male,39,8,0.0,2,1,1,37090.44,0,"[0.932134738979753, 0.06786526102024704, 0.0]"
626,Spain,Male,26,8,0.0,2,0,0,191420.71,0,"[0.9079793397814275, 0.09202066021857243, 0.0]"
549,France,Female,52,1,0.0,1,0,1,8636.05,1,"[0.6182853371084722, 0.38171466289152783, 0.0]"
609,Spain,Female,45,4,89122.3,1,1,1,199256.98,0,"[0.7413426581154541, 0.2586573418845459, 0.0]"
675,France,Female,33,6,0.0,2,1,0,34045.61,0,"[0.8803104663644574, 0.11968953363554262, 0.0]"
589,France,Male,29,2,0.0,2,0,1,98320.27,0,"[0.8613630970032512, 0.13863690299674883, 0.0]"
611,Spain,Male,34,4,0.0,2,1,0,170950.58,0,"[0.8610840572533608, 0.1389159427466392, 0.0]"
585,France,Female,32,8,144705.87,2,0,0,171482.56,0,"[0.7814938236119668, 0.2185061763880331, 0.0]"
663,Spain,Male,30,4,0.0,3,1,0,101371.05,0,"[0.8966958419844278, 0.1033041580155722, 0.0]"
709,France,Female,36,8,0.0,2,1,1,69676.55,0,"[0.8900263965223746, 0.10997360347762539, 0.0]"
824,France,Male,30,0,133634.02,1,1,1,162053.92,0,"[0.9289200330981944, 0.07107996690180567, 0.0]"
650,Spain,Male,42,4,194532.66,1,1,0,171045.31,1,"[0.7259761555706319, 0.2740238444293681, 0.0]"
767,France,Female,35,2,0.0,2,0,0,144251.38,0,"[0.9253535193495322, 0.07464648065046778, 0.0]"
650,Germany,Female,55,2,140891.46,3,1,1,179834.45,1,"[0.6460506128750817, 0.3539493871249183, 0.0]"
518,Spain,Male,50,4,0.0,1,0,0,107112.25,1,"[0.6371653735079283, 0.3628346264920717, 0.0]"
664,Spain,Male,44,7,77526.66,3,0,0,57338.56,1,"[0.771692867951879, 0.22830713204812103, 0.0]"
832,France,Male,61,2,0.0,1,0,1,127804.66,1,"[0.8428902065677181, 0.1571097934322819, 0.0]"
707,Germany,Female,51,10,98438.23,1,0,0,70778.63,1,"[0.7452055539713417, 0.2547944460286583, 0.0]"
753,France,Male,92,3,121513.31,1,0,1,195563.99,0,"[0.39858805164355227, 0.6014119483564477, 0.0]"
532,Spain,Female,37,5,0.0,2,0,1,6761.84,0,"[0.7431458114641156, 0.2568541885358843, 0.0]"
618,Germany,Female,40,0,140306.38,1,1,0,160618.61,1,"[0.7442157732643819, 0.2557842267356181, 0.0]"
567,France,Female,37,7,0.0,2,1,1,28690.9,0,"[0.781530164381546, 0.21846983561845396, 0.0]"
644,France,Male,38,3,0.0,2,1,1,79928.41,0,"[0.8432781130558694, 0.15672188694413058, 0.0]"
644,France,Female,40,9,137285.26,4,1,0,77063.63,1,"[0.7526354460010634, 0.24736455399893661, 0.0]"
562,France,Female,27,3,0.0,2,1,0,28137.03,0,"[0.8425908877257775, 0.15740911227422247, 0.0]"
696,France,Male,52,6,139781.06,1,1,0,27445.4,1,"[0.6812236232478304, 0.31877637675216963, 0.0]"
706,Germany,Female,39,8,112889.91,1,0,1,6723.66,0,"[0.8097923839253556, 0.19020761607464448, 0.0]"
698,France,Male,27,7,0.0,2,1,0,111471.55,0,"[0.9234109897689419, 0.0765890102310581, 0.0]"
472,Spain,Female,32,1,159397.75,1,0,1,57323.18,0,"[0.616871683517404, 0.38312831648259604, 0.0]"
762,Spain,Female,43,5,134204.67,1,1,1,139971.01,0,"[0.8407174398407613, 0.1592825601592387, 0.0]"
437,France,Female,26,1,120923.52,1,0,1,78854.57,0,"[0.6755303464308717, 0.3244696535691282, 0.0]"
833,France,Female,34,3,144751.81,1,0,0,166472.81,0,"[0.9175555960297075, 0.08244440397029251, 0.0]"
694,Spain,Male,31,5,0.0,1,1,0,35593.18,0,"[0.898361609065579, 0.10163839093442101, 0.0]"
758,Spain,Male,40,3,0.0,2,0,0,96097.65,0,"[0.8990770993783233, 0.10092290062167675, 0.0]"
547,Spain,Female,22,7,141287.15,1,1,0,118142.79,0,"[0.81088190586195, 0.18911809413805006, 0.0]"
786,France,Male,35,3,0.0,2,1,0,92712.97,0,"[0.9270963135439417, 0.07290368645605826, 0.0]"
595,France,Female,53,7,0.0,2,1,0,41371.68,1,"[0.6745349432112002, 0.32546505678879983, 0.0]"
632,France,Female,36,7,0.0,2,1,1,52526.65,0,"[0.8426909874865601, 0.15730901251343984, 0.0]"
709,Spain,Male,23,10,0.0,2,0,0,129590.18,0,"[0.9400521772475467, 0.05994782275245324, 0.0]"
607,Spain,Male,40,1,112544.45,1,1,1,19842.22,0,"[0.7143009657467326, 0.28569903425326737, 0.0]"
479,France,Male,34,5,117593.48,2,0,0,113308.29,0,"[0.6600920357949804, 0.3399079642050196, 0.0]"
720,France,Female,45,1,102882.4,2,1,1,35633.15,1,"[0.7890302749125822, 0.21096972508741782, 0.0]"
821,Germany,Female,31,2,68927.57,1,1,1,25445.0,0,"[0.9273324854149662, 0.07266751458503384, 0.0]"
599,France,Male,25,6,120383.41,1,1,1,24903.09,0,"[0.821508349070807, 0.17849165092919292, 0.0]"
560,Spain,Female,43,4,95140.44,2,1,0,123181.44,1,"[0.6821585601493498, 0.3178414398506502, 0.0]"
735,France,Male,34,1,141796.43,1,1,0,45858.49,0,"[0.8523912248272825, 0.14760877517271748, 0.0]"
653,France,Female,60,2,120731.39,4,1,1,138160.11,1,"[0.6014301332006827, 0.3985698667993173, 0.0]"
672,Germany,Female,21,1,35741.69,1,1,0,28789.94,0,"[0.9136355945216331, 0.08636440547836689, 0.0]"
605,Germany,Female,31,1,117992.59,1,1,1,183598.77,0,"[0.8197283485069397, 0.18027165149306035, 0.0]"
850,Spain,Female,50,10,0.0,2,1,1,33741.84,0,"[0.8942127976054262, 0.10578720239457379, 0.0]"
686,Germany,Female,47,5,170935.94,1,1,0,173179.79,1,"[0.7352241219012738, 0.2647758780987261, 0.0]"
627,Germany,Male,62,3,143426.34,2,1,1,143104.3,0,"[0.5301728064243346, 0.4698271935756654, 0.0]"
724,Germany,Male,30,7,115315.04,1,1,0,15216.53,0,"[0.8739403749240615, 0.12605962507593843, 0.0]"
498,France,Male,46,1,91857.66,1,1,0,101954.78,1,"[0.5738946497567303, 0.4261053502432696, 0.0]"
650,Spain,Female,23,5,0.0,1,1,1,180622.43,0,"[0.925401467807582, 0.07459853219241797, 0.0]"
702,Spain,Male,32,8,71667.74,1,1,1,126082.18,0,"[0.8867543651864312, 0.11324563481356877, 0.0]"
737,France,Male,43,0,80090.93,1,1,0,39920.0,1,"[0.8288198605684642, 0.1711801394315358, 0.0]"
708,Germany,Male,32,3,151691.44,2,1,1,172810.51,0,"[0.8650412654871895, 0.13495873451281049, 0.0]"
767,Germany,Female,45,7,132746.2,2,1,0,26628.88,1,"[0.8093040659431691, 0.19069593405683094, 0.0]"
559,France,Male,62,6,118756.62,1,1,1,20367.68,0,"[0.42555154673334994, 0.5744484532666501, 0.0]"
507,France,Male,36,4,83543.37,1,0,0,140134.43,0,"[0.7054270704996359, 0.29457292950036407, 0.0]"
669,France,Male,46,3,0.0,2,0,1,8487.75,0,"[0.7947341079225008, 0.2052658920774993, 0.0]"
561,France,Female,49,8,0.0,2,1,1,12513.07,0,"[0.6673828816474117, 0.33261711835258834, 0.0]"
619,Germany,Female,42,8,132796.04,3,1,1,191821.35,1,"[0.7459808872211648, 0.25401911277883515, 0.0]"
550,Germany,Female,42,10,128707.31,1,1,0,63092.65,1,"[0.6372445644451833, 0.3627554355548167, 0.0]"
558,France,Male,33,0,108477.49,1,1,1,109096.71,1,"[0.7539078927625503, 0.24609210723744965, 0.0]"
548,France,Female,41,4,82596.8,1,0,1,55672.09,0,"[0.6770975927978713, 0.32290240720212876, 0.0]"
628,Germany,Male,39,1,115341.19,1,1,1,107674.3,1,"[0.765037519192985, 0.23496248080701496, 0.0]"
771,France,Male,32,5,62321.62,1,1,1,40920.59,0,"[0.9095698149663609, 0.09043018503363909, 0.0]"
634,France,Female,36,1,69518.95,1,1,0,116238.39,0,"[0.8200387219197851, 0.1799612780802149, 0.0]"
468,France,Female,32,8,137649.47,1,0,0,198714.29,0,"[0.6796399145236747, 0.3203600854763254, 0.0]"
689,Spain,Female,31,3,139799.63,1,0,1,120663.57,0,"[0.8547871099227811, 0.14521289007721888, 0.0]"
809,Germany,Male,50,10,118098.62,1,1,1,100720.02,1,"[0.8326474916474494, 0.16735250835255058, 0.0]"
646,France,Female,51,4,101629.3,1,0,0,130541.1,0,"[0.6964356999916904, 0.3035643000083096, 0.0]"
586,France,Male,32,1,0.0,2,0,0,31635.99,0,"[0.8292541680538709, 0.17074583194612913, 0.0]"
718,France,Female,35,2,167924.95,1,1,0,43024.64,0,"[0.8216453295852378, 0.17835467041476213, 0.0]"
650,Spain,Female,32,4,79450.09,1,1,1,118324.75,0,"[0.8516564515693055, 0.14834354843069458, 0.0]"
850,Germany,Female,40,4,97990.49,2,0,0,106691.02,0,"[0.9099358390545249, 0.09006416094547509, 0.0]"
766,Germany,Female,28,3,62717.84,2,1,1,13182.43,0,"[0.9175863125070397, 0.08241368749296027, 0.0]"
720,Spain,Female,59,6,0.0,2,1,1,160849.43,1,"[0.7792828515379145, 0.22071714846208543, 0.0]"
669,Spain,Male,51,3,88827.53,1,0,0,85250.77,1,"[0.7160915328241367, 0.28390846717586327, 0.0]"
593,France,Male,45,4,138825.19,1,0,0,10828.78,0,"[0.6284926556958782, 0.3715073443041218, 0.0]"
600,France,Male,31,8,0.0,2,1,1,121555.51,0,"[0.8630823743758672, 0.13691762562413282, 0.0]"
601,Germany,Male,43,3,141859.12,2,1,1,111249.62,0,"[0.6867885059779663, 0.31321149402203374, 0.0]"
562,France,Male,48,3,92347.96,1,1,1,163116.75,0,"[0.6507973721270593, 0.34920262787294065, 0.0]"
833,Germany,Male,29,1,96462.25,2,0,1,48986.18,0,"[0.9327648618282631, 0.06723513817173686, 0.0]"
593,France,Female,29,2,152265.43,1,1,0,34004.44,0,"[0.7699194924522267, 0.23008050754777332, 0.0]"
682,France,Male,26,8,0.0,2,1,0,178373.43,0,"[0.9276956014019252, 0.07230439859807485, 0.0]"
565,Germany,Female,38,2,158651.29,2,1,1,179445.28,0,"[0.7023354765160765, 0.2976645234839234, 0.0]"
731,France,Male,30,7,0.0,2,1,1,184581.68,0,"[0.9327402640152671, 0.06725973598473285, 0.0]"
579,Spain,Male,37,5,152212.88,2,0,0,120219.14,0,"[0.7147775285040052, 0.28522247149599483, 0.0]"
