CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,churn,preds
797,France,Male,30,10,69413.44,1,1,1,74637.57,0,"[0.9445162248144995, 0.05548377518550055]"
771,Spain,Male,51,5,135506.58,3,1,1,152479.64,1,"[0.7993076508984818, 0.20069234910151817]"
580,Germany,Male,45,2,179334.83,2,1,1,169303.65,0,"[0.603191864527045, 0.396808135472955]"
826,France,Male,55,4,115285.85,1,1,0,140126.17,0,"[0.7979369074091396, 0.20206309259086036]"
723,Germany,Male,52,5,131694.97,1,0,1,92873.5,1,"[0.7263032436612981, 0.27369675633870194]"
687,France,Female,34,9,125474.44,1,1,0,198929.84,0,"[0.8762413844768068, 0.12375861552319323]"
628,Spain,Male,42,7,0.0,2,0,1,172967.87,0,"[0.849426024302455, 0.15057397569754508]"
628,Spain,Female,55,7,0.0,3,1,0,85890.75,1,"[0.7293008861904067, 0.27069911380959333]"
610,France,Male,34,0,103108.17,1,0,0,125646.82,0,"[0.7514084905343272, 0.2485915094656728]"
524,France,Male,50,4,0.0,2,1,1,31840.59,1,"[0.645009829347145, 0.354990170652855]"
572,Germany,Male,51,8,97750.07,3,1,1,193014.26,1,"[0.6946738418564062, 0.3053261581435938]"
620,Germany,Female,34,8,102251.57,1,1,0,120672.09,0,"[0.8225778139351074, 0.17742218606489252]"
582,France,Female,38,9,135979.01,4,1,1,76582.95,1,"[0.7772743115769433, 0.22272568842305676]"
501,France,Male,44,4,142051.07,2,0,1,74940.5,0,"[0.5737185157952115, 0.4262814842047885]"
731,France,Male,30,7,0.0,2,0,1,143086.09,0,"[0.9369402427013538, 0.06305975729864623]"
705,France,Female,50,4,77065.9,2,0,1,145159.26,0,"[0.768962396203636, 0.2310376037963639]"
686,Spain,Male,22,5,0.0,2,1,0,158974.45,0,"[0.9364513267917314, 0.06354867320826865]"
501,France,Male,57,10,0.0,2,1,1,47847.19,0,"[0.6386151421663265, 0.36138485783367347]"
518,Germany,Male,46,4,113625.93,1,0,0,92727.42,1,"[0.5699795575846716, 0.4300204424153285]"
779,Germany,Male,37,7,120092.52,2,1,0,135925.72,0,"[0.8890553054772536, 0.11094469452274641]"
661,Germany,Male,41,5,122552.48,2,0,1,120646.4,0,"[0.7807432366368033, 0.21925676336319663]"
850,France,Female,71,4,0.0,2,1,1,107236.87,0,"[0.7622906466658004, 0.23770935333419962]"
528,France,Male,31,9,120962.59,1,1,0,5419.31,0,"[0.7722968101619709, 0.2277031898380291]"
661,Spain,Female,28,7,95357.49,1,0,0,102297.15,0,"[0.8752189677217385, 0.12478103227826158]"
803,Spain,Female,37,1,0.0,2,0,0,7455.2,0,"[0.8881466731477611, 0.11185332685223892]"
683,France,Male,41,6,95696.52,2,1,1,184366.14,0,"[0.8405454546598039, 0.15945454534019612]"
527,Germany,Female,28,2,123802.98,2,1,1,155846.69,0,"[0.7418155975461123, 0.25818440245388774]"
759,Spain,Female,74,6,128917.84,1,1,1,48244.64,0,"[0.5455054622445992, 0.45449453775540083]"
549,Germany,Male,41,9,95020.8,3,1,1,131710.59,1,"[0.7605744643726409, 0.23942553562735908]"
706,Germany,Female,48,10,104478.12,3,0,1,158248.71,1,"[0.8241253456396405, 0.17587465436035954]"
588,Germany,Female,34,10,129417.82,1,1,0,153727.32,0,"[0.810789245451175, 0.18921075454882497]"
459,Germany,Male,50,5,109387.9,1,1,0,155721.15,0,"[0.5006752843687949, 0.49932471563120506]"
569,Germany,Female,42,9,146100.75,1,1,0,32574.01,1,"[0.6809189239960187, 0.3190810760039813]"
653,France,Female,27,9,0.0,2,1,0,96429.29,0,"[0.921177172062312, 0.07882282793768806]"
700,Germany,Female,59,5,137648.41,1,1,0,142977.05,1,"[0.6258706087938777, 0.3741293912061223]"
710,Spain,Female,36,8,0.0,2,0,0,83206.19,0,"[0.9014643326831925, 0.09853566731680755]"
670,France,Male,37,4,170557.91,2,1,0,198252.88,0,"[0.796359751654951, 0.203640248345049]"
496,Spain,Female,44,0,179356.28,2,1,0,2919.21,1,"[0.4274461191622021, 0.5725538808377979]"
688,Spain,Male,37,7,138162.41,2,1,1,113926.31,0,"[0.8414027874256378, 0.1585972125743622]"
579,Spain,Female,31,9,0.0,2,1,0,112395.98,0,"[0.8758249549537923, 0.12417504504620769]"
561,Spain,Male,28,6,123692.0,1,1,1,70548.96,0,"[0.8043601075295084, 0.19563989247049168]"
640,France,Female,33,6,84719.13,2,1,1,113048.79,0,"[0.8485928482515386, 0.15140715174846148]"
640,Germany,Female,75,1,106307.91,2,0,1,113428.77,0,"[0.3637396893671624, 0.6362603106328376]"
614,France,Female,41,8,121558.46,1,1,1,598.8,0,"[0.7488354113495498, 0.2511645886504502]"
688,Germany,Female,34,9,91025.58,2,0,1,163783.0,0,"[0.8857777180593622, 0.11422228194063774]"
657,Germany,Female,38,5,123770.46,1,0,0,47019.66,1,"[0.7631256166671377, 0.23687438333286226]"
769,France,Female,38,2,0.0,2,0,0,75578.67,0,"[0.8845227048971019, 0.11547729510289809]"
469,Spain,Male,35,5,0.0,2,1,0,186490.37,0,"[0.7660451928655929, 0.23395480713440714]"
744,Spain,Male,31,0,117551.23,1,1,0,158958.9,0,"[0.8598002126412763, 0.14019978735872374]"
795,Spain,Male,35,8,0.0,2,1,0,167155.36,0,"[0.9425180813489442, 0.057481918651055744]"
722,France,Female,47,2,88011.4,1,1,1,90655.94,1,"[0.7635820127462333, 0.23641798725376675]"
814,Germany,Male,29,1,131968.57,2,1,1,147693.92,0,"[0.9041313192594859, 0.09586868074051415]"
658,France,Male,36,8,174060.46,1,1,1,94925.62,0,"[0.8154334421067545, 0.18456655789324553]"
683,France,Female,33,9,0.0,2,1,1,38784.42,0,"[0.9095675864454862, 0.09043241355451385]"
561,France,Male,32,5,0.0,2,1,0,84871.99,0,"[0.8357172185961295, 0.1642827814038705]"
718,Germany,Male,28,4,65643.3,1,1,0,28760.99,0,"[0.8875087005457363, 0.11249129945426378]"
675,France,Female,21,8,98373.26,1,1,0,18203.0,0,"[0.908570057921968, 0.09142994207803207]"
834,Spain,Male,34,5,0.0,2,0,0,53437.1,0,"[0.9364334562898124, 0.06356654371018752]"
552,Germany,Male,33,3,144962.74,1,1,0,58844.84,1,"[0.6903218996833032, 0.3096781003166969]"
640,France,Male,68,9,0.0,2,1,1,199493.38,0,"[0.6951866396774272, 0.3048133603225728]"
764,France,Female,44,1,0.0,2,1,1,11467.38,0,"[0.8417771989461507, 0.15822280105384928]"
569,France,Female,44,4,0.0,2,0,0,134394.78,0,"[0.7449810358749213, 0.25501896412507874]"
507,Spain,Female,34,4,0.0,2,1,1,60688.38,0,"[0.7658890543633904, 0.2341109456366096]"
660,France,Male,35,7,0.0,2,1,0,13218.6,0,"[0.8779191786492083, 0.1220808213507917]"
725,France,Male,26,6,98684.15,1,0,0,133720.57,0,"[0.9134774466309356, 0.08652255336906442]"
595,Spain,Male,36,6,85768.42,1,1,1,24802.77,0,"[0.784952524959799, 0.21504747504020105]"
758,France,Female,34,3,0.0,2,1,1,124226.16,0,"[0.9118608512980324, 0.08813914870196761]"
687,France,Male,35,8,0.0,2,1,0,10334.05,0,"[0.8956880060712058, 0.10431199392879426]"
727,France,Female,26,9,121508.28,1,1,1,146785.44,0,"[0.9231434905809766, 0.0768565094190234]"
581,France,Female,37,10,104255.03,1,1,0,86609.37,0,"[0.7952440098366722, 0.20475599016332777]"
658,France,Female,43,7,140260.36,2,1,0,2748.72,0,"[0.7413507011589637, 0.2586492988410363]"
800,Spain,Male,38,9,0.0,1,1,0,78744.39,0,"[0.9322072530399383, 0.06779274696006167]"
536,France,Female,41,9,0.0,1,1,0,121299.14,0,"[0.7907811908286, 0.20921880917140007]"
763,Germany,Male,42,6,100160.75,1,1,0,33462.94,1,"[0.8398249055590863, 0.16017509444091366]"
679,France,Male,37,7,74260.03,1,1,0,194617.98,0,"[0.8696359870211915, 0.13036401297880848]"
523,Germany,Male,41,0,119276.31,1,0,0,122284.38,1,"[0.5735250300705191, 0.42647496992948086]"
587,Germany,Male,46,9,107850.82,1,1,0,139431.0,1,"[0.7263722546443618, 0.2736277453556381]"
649,Spain,Female,49,2,0.0,1,1,0,84863.85,1,"[0.7306231803179589, 0.2693768196820411]"
585,France,Male,56,4,138227.19,2,1,1,55287.84,0,"[0.536268969173135, 0.463731030826865]"
651,Germany,Male,35,8,110067.71,1,1,0,127678.95,1,"[0.840431585515439, 0.159568414484561]"
836,Spain,Female,37,10,0.0,2,1,0,111324.41,0,"[0.9475827808466744, 0.05241721915332561]"
769,France,Female,26,7,0.0,2,1,0,176843.53,0,"[0.9522480359986522, 0.04775196400134788]"
761,France,Female,26,1,0.0,2,1,1,199409.19,0,"[0.9351193573266148, 0.06488064267338524]"
461,France,Female,40,7,0.0,2,1,0,176547.8,0,"[0.7323654993045117, 0.2676345006954883]"
591,France,Male,24,6,147360.0,1,1,1,25310.82,0,"[0.8326724041192021, 0.16732759588079796]"
576,France,Female,29,5,108541.04,1,1,1,126469.09,0,"[0.8118044756101489, 0.18819552438985113]"
704,Spain,Female,44,9,153656.85,1,1,0,158742.81,0,"[0.8067759417473805, 0.1932240582526194]"
678,Germany,Female,37,8,149000.91,2,1,1,21472.42,0,"[0.8098856155198466, 0.19011438448015336]"
549,Germany,Male,36,6,139422.37,1,0,0,83983.39,1,"[0.7063306120928714, 0.29366938790712865]"
638,Spain,Female,34,7,0.0,2,0,0,3946.29,0,"[0.8613810800483112, 0.13861891995168882]"
614,Spain,Female,39,6,0.0,2,1,1,164018.98,0,"[0.8435967791935942, 0.1564032208064058]"
850,France,Male,34,2,72079.71,1,1,1,115767.93,0,"[0.920625279134431, 0.07937472086556897]"
733,France,Male,64,3,0.0,2,1,1,75272.63,0,"[0.7120550327461828, 0.2879449672538172]"
562,France,Male,29,9,0.0,1,1,1,25858.68,0,"[0.8764016232763231, 0.12359837672367686]"
622,Spain,Female,58,2,0.0,2,1,1,33277.31,0,"[0.6207216921851872, 0.3792783078148128]"
604,France,Male,36,6,116229.85,2,1,1,79633.38,0,"[0.7914588897387212, 0.20854111026127872]"
600,France,Female,27,3,0.0,2,0,1,125698.97,0,"[0.8734234725975986, 0.12657652740240147]"
671,Spain,Female,29,6,0.0,2,0,0,12048.67,0,"[0.8949248823487714, 0.10507511765122861]"
728,France,Male,38,1,115934.74,1,1,1,139059.05,0,"[0.8240579169852119, 0.1759420830147881]"
530,Spain,Female,36,2,0.0,2,1,1,14721.8,0,"[0.7359673019874693, 0.26403269801253065]"
659,France,Female,38,9,0.0,2,1,1,132809.18,0,"[0.8902117953077807, 0.10978820469221924]"
733,Germany,Male,45,2,113939.36,2,1,0,3218.71,0,"[0.7481952567996735, 0.2518047432003265]"
681,Germany,Male,31,4,97338.19,2,0,0,48226.76,0,"[0.8447209649313046, 0.15527903506869545]"
850,Germany,Male,43,0,108508.82,3,1,0,184044.8,1,"[0.8620189388205428, 0.13798106117945724]"
768,Spain,Female,44,6,60603.4,1,1,1,178045.97,0,"[0.8734082075234544, 0.12659179247654564]"
730,France,Male,27,5,0.0,2,1,1,116081.93,0,"[0.9359874203374556, 0.06401257966254442]"
446,France,Female,39,1,90217.07,1,1,0,191350.48,0,"[0.5736070947306897, 0.4263929052693103]"
478,Spain,Female,36,3,92363.3,2,1,0,44912.7,0,"[0.6262404752401427, 0.37375952475985724]"
705,France,Female,35,3,0.0,2,0,1,66331.01,0,"[0.8785655041007182, 0.12143449589928176]"
737,Germany,Male,35,0,133377.8,1,0,1,64050.19,0,"[0.808665076880621, 0.19133492311937905]"
606,Germany,Male,40,1,144757.97,2,1,1,166656.18,0,"[0.6926067450185809, 0.3073932549814192]"
584,Germany,Female,29,7,105204.01,1,0,1,138490.03,0,"[0.8292320989249539, 0.17076790107504614]"
526,Germany,Male,58,9,190298.89,2,1,1,191263.76,0,"[0.5046500758999843, 0.4953499241000157]"
758,France,Male,35,7,0.0,2,1,0,77951.84,0,"[0.9231283912045909, 0.07687160879540912]"
469,France,Female,48,5,0.0,1,1,0,160529.71,1,"[0.6291911842066187, 0.37080881579338126]"
652,Spain,Male,41,8,115144.68,1,1,0,188905.43,0,"[0.8164818587305691, 0.18351814126943092]"
745,France,Male,46,2,122220.19,1,1,1,118024.1,0,"[0.782908200897753, 0.21709179910224702]"
493,France,Female,46,4,0.0,2,1,0,1907.66,0,"[0.6223455437299243, 0.37765445627007566]"
675,France,Male,32,1,0.0,3,1,0,85901.09,0,"[0.871834466531072, 0.12816553346892795]"
544,France,Male,48,10,78314.63,3,1,1,103713.93,1,"[0.7246610248323051, 0.2753389751676949]"
597,France,Male,28,2,0.0,3,1,1,78707.97,0,"[0.8634316303995565, 0.13656836960044347]"
666,France,Female,36,8,0.0,1,0,1,158666.99,0,"[0.8955677001396348, 0.10443229986036516]"
730,France,Female,27,7,0.0,2,1,0,144099.48,0,"[0.9391581372011175, 0.060841862798882505]"
651,Germany,Female,35,1,163700.78,3,1,1,29583.48,1,"[0.7259977622021736, 0.2740022377978264]"
694,France,Female,33,4,129731.64,2,1,0,178123.86,0,"[0.8473341568723467, 0.15266584312765324]"
683,Spain,Male,40,8,0.0,1,1,0,75848.22,0,"[0.8752653982163257, 0.12473460178367432]"
850,France,Female,32,7,0.0,2,0,0,155227.0,0,"[0.9550274931151757, 0.04497250688482432]"
703,Germany,Female,26,1,97331.19,1,1,0,63717.49,0,"[0.8558997780479292, 0.1441002219520708]"
544,Spain,Male,30,8,145241.63,1,1,1,80676.83,0,"[0.7870188422249395, 0.21298115777506055]"
720,France,Male,29,2,0.0,2,1,0,39925.52,0,"[0.9031202881950503, 0.09687971180494973]"
622,France,Female,35,5,0.0,2,1,0,51112.8,0,"[0.8421965864820656, 0.15780341351793434]"
638,Germany,Male,62,4,108716.59,2,1,1,74241.09,0,"[0.5475044378392698, 0.45249556216073017]"
775,France,Male,31,9,0.0,2,1,0,169278.51,0,"[0.9509669259005872, 0.049033074099412835]"
431,France,Male,63,6,160982.89,1,1,1,168008.17,0,"[0.3323247882937257, 0.6676752117062743]"
550,France,Female,40,7,114354.95,1,1,0,54018.93,0,"[0.6967596560067081, 0.3032403439932919]"
709,Germany,Male,30,9,115479.48,2,1,1,134732.99,0,"[0.9054114810661305, 0.09458851893386959]"
775,France,Male,30,4,0.0,2,1,0,49337.84,0,"[0.9286106332089945, 0.07138936679100545]"
559,France,Male,34,4,0.0,2,1,1,66721.98,0,"[0.8168849472504296, 0.18311505274957046]"
730,Spain,Female,52,7,0.0,2,0,1,122398.84,0,"[0.8367394928438228, 0.16326050715617718]"
735,Germany,Male,28,5,160454.15,2,0,1,114957.22,0,"[0.8837967412787955, 0.11620325872120456]"
710,France,Male,45,1,0.0,2,1,1,36154.66,0,"[0.8128678072015972, 0.18713219279840276]"
690,France,Male,47,2,0.0,2,1,0,151375.73,0,"[0.8085989447131222, 0.19140105528687779]"
582,Germany,Female,50,6,96486.57,2,1,1,20344.02,0,"[0.6259987406700875, 0.37400125932991246]"
791,Germany,Female,35,7,52436.2,1,1,0,161051.75,0,"[0.9179597452136674, 0.08204025478633262]"
694,Spain,Male,57,8,116326.07,1,1,1,117704.65,0,"[0.7186297742195511, 0.2813702257804489]"
656,France,Female,30,4,74323.2,1,1,1,22929.08,0,"[0.8472244730435725, 0.15277552695642754]"
726,Spain,Female,35,9,0.0,2,0,1,100556.98,0,"[0.9210423954537518, 0.07895760454624821]"
507,France,Female,35,1,0.0,2,0,0,92131.54,0,"[0.7229657993057075, 0.2770342006942925]"
545,Spain,Male,36,8,73211.12,2,1,0,89587.34,1,"[0.784082107325944, 0.21591789267405606]"
586,Germany,Male,32,1,149814.54,1,1,0,31830.06,0,"[0.6957503688165707, 0.30424963118342924]"
842,France,Male,44,3,141252.18,4,0,1,128521.16,1,"[0.8662401183593933, 0.13375988164060673]"
720,France,Female,34,3,118307.57,2,1,1,136120.29,0,"[0.8536339184543944, 0.14636608154560554]"
677,France,Female,37,3,0.0,2,1,1,38252.25,0,"[0.8510778718590116, 0.1489221281409884]"
650,Germany,Female,35,3,165982.43,2,1,1,24482.16,0,"[0.7414568553251472, 0.25854314467485284]"
666,Germany,Male,74,7,105102.5,1,1,1,46172.47,0,"[0.4818203781294168, 0.5181796218705832]"
688,Spain,Female,24,3,0.0,2,1,1,102195.16,0,"[0.9182126004239773, 0.08178739957602263]"
705,France,Male,25,3,113736.27,1,0,1,196864.61,0,"[0.9001071122321408, 0.09989288776785923]"
548,Spain,Male,33,6,0.0,1,1,1,31728.35,0,"[0.8217045499408451, 0.1782954500591549]"
799,France,Female,32,3,106045.92,2,1,1,17938.0,0,"[0.8916105419661434, 0.10838945803385654]"
503,Spain,Male,32,9,100262.88,2,1,1,157921.25,0,"[0.7973982456843794, 0.20260175431562058]"
724,France,Female,30,9,142475.87,1,1,1,107848.24,0,"[0.8981929934863211, 0.10180700651367895]"
736,Germany,Female,25,9,81732.88,2,1,0,136497.28,0,"[0.9321318235998233, 0.06786817640017678]"
550,France,Male,37,3,0.0,1,1,1,179670.31,0,"[0.7978671861570988, 0.2021328138429012]"
648,Spain,Female,56,6,157559.59,2,1,0,140991.23,1,"[0.6132534071954807, 0.38674659280451934]"
703,France,Female,33,8,190566.65,1,1,1,79997.14,0,"[0.8441194879353617, 0.1558805120646382]"
511,France,Female,33,3,0.0,2,1,0,132436.71,0,"[0.7760125109509006, 0.22398748904909943]"
749,France,Male,40,1,139290.41,1,1,0,182855.42,1,"[0.8133581830645608, 0.18664181693543924]"
621,Germany,Male,40,8,174126.75,3,1,0,172490.78,1,"[0.765222284202749, 0.23477771579725099]"
724,Germany,Female,35,0,171982.95,2,0,1,167313.07,0,"[0.7923514066137873, 0.20764859338621272]"
690,Spain,Female,48,2,0.0,2,1,1,3149.1,0,"[0.7682408855237026, 0.23175911447629735]"
596,Spain,Male,36,2,0.0,2,0,1,125557.95,0,"[0.8164612302923235, 0.18353876970767644]"
660,France,Male,38,7,0.0,2,0,1,146585.53,0,"[0.884495710402129, 0.11550428959787092]"
668,France,Male,28,4,107141.27,1,1,0,193018.71,0,"[0.8747751753257416, 0.1252248246742584]"
583,France,Male,39,1,129299.28,2,1,0,73107.6,0,"[0.6694377210785019, 0.33056227892149814]"
633,Germany,Female,29,0,138577.34,1,1,0,193362.99,0,"[0.7832452306399115, 0.2167547693600885]"
456,Spain,Male,32,9,147506.25,1,1,1,135399.21,0,"[0.7199354417535844, 0.28006455824641563]"
554,France,Male,39,2,129709.62,1,1,0,173197.12,0,"[0.6747947921861273, 0.3252052078138728]"
543,France,Female,67,0,128843.67,1,1,1,134612.48,0,"[0.3284927790798814, 0.6715072209201186]"
752,France,Male,38,0,145974.79,2,1,1,137694.23,0,"[0.8184795300723703, 0.1815204699276297]"
670,France,Male,33,6,88294.6,1,1,0,66979.06,0,"[0.8548061620288171, 0.1451938379711829]"
543,Spain,Male,41,5,0.0,2,0,1,143980.29,0,"[0.7756105633986692, 0.2243894366013308]"
666,Germany,Female,36,3,129118.5,2,0,0,139435.12,0,"[0.784114606309912, 0.21588539369008794]"
677,Germany,Female,26,6,98723.67,1,0,1,151146.67,0,"[0.8912289079943922, 0.10877109200560775]"
623,France,Male,27,4,120509.81,1,0,0,142170.44,0,"[0.8416516740332342, 0.15834832596676585]"
583,France,Male,40,3,0.0,2,1,0,47728.0,0,"[0.7702155143102559, 0.22978448568974405]"
546,France,Female,52,2,0.0,1,1,0,137332.37,1,"[0.6196102103017516, 0.38038978969824844]"
604,France,Male,28,7,0.0,2,0,0,58595.64,0,"[0.8883457280749832, 0.11165427192501672]"
604,France,Male,31,6,134837.58,1,1,0,192029.19,0,"[0.8247867892879217, 0.17521321071207835]"
672,Spain,Male,33,2,0.0,2,1,1,182738.0,0,"[0.8848816539923918, 0.11511834600760816]"
487,Germany,Female,61,5,110368.03,1,0,0,11384.45,1,"[0.35660862338763377, 0.6433913766123662]"
773,Spain,Male,41,9,102827.44,1,0,1,64595.25,0,"[0.8835952511775346, 0.11640474882246539]"
735,France,Male,50,2,0.0,2,0,1,147075.69,0,"[0.823801012628771, 0.176198987371229]"
683,Spain,Male,56,7,50911.21,3,0,0,97629.31,1,"[0.7444619582206304, 0.2555380417793696]"
678,Germany,Female,44,2,98009.13,2,0,1,31384.86,0,"[0.7235272263958759, 0.27647277360412414]"
546,France,Male,24,8,156325.38,1,1,1,125381.02,0,"[0.8335672106431528, 0.16643278935684722]"
443,France,Female,35,9,108308.0,1,1,0,129031.19,1,"[0.6910031082073329, 0.3089968917926671]"
803,Germany,Male,41,9,137742.9,2,1,1,166957.82,0,"[0.8961175601059483, 0.1038824398940517]"
758,Spain,Male,35,5,0.0,2,1,0,95009.6,0,"[0.9142027042565032, 0.08579729574349683]"
691,France,Male,28,1,0.0,2,0,0,92865.41,0,"[0.8946602660296031, 0.1053397339703969]"
557,France,Female,32,6,184686.41,2,1,0,14956.44,0,"[0.7072642795411707, 0.29273572045882934]"
608,France,Male,37,5,146093.39,2,0,0,160593.41,0,"[0.7650237205639665, 0.23497627943603352]"
785,France,Female,40,3,0.0,2,1,1,96832.82,0,"[0.8967544825933921, 0.10324551740660788]"
652,France,Male,30,2,176166.56,2,1,1,152210.81,0,"[0.8088395277707146, 0.19116047222928545]"
677,France,Male,36,4,0.0,2,1,0,7824.31,0,"[0.8602211477344859, 0.13977885226551418]"
520,Spain,Male,43,7,0.0,2,1,1,36202.74,0,"[0.7415095273301595, 0.25849047266984043]"
846,France,Female,38,5,0.0,1,1,1,187616.16,0,"[0.938517368006518, 0.061482631993482056]"
641,France,Female,36,5,66392.64,1,1,0,31106.67,0,"[0.807560085252584, 0.19243991474741598]"
692,France,Male,66,4,159732.02,1,1,1,118188.15,0,"[0.5395633633428747, 0.4604366366571253]"
724,Germany,Male,36,6,94615.11,2,1,1,10627.21,0,"[0.8592545516692174, 0.14074544833078256]"
537,Spain,Male,30,1,103138.17,1,1,1,96555.42,0,"[0.7350112187359576, 0.2649887812640424]"
767,France,Female,42,2,133616.39,1,1,0,28615.8,0,"[0.7876717889974374, 0.21232821100256258]"
782,Spain,Male,23,10,98052.66,1,1,1,142587.32,0,"[0.9541113715288266, 0.04588862847117336]"
605,France,Female,33,4,0.0,2,0,1,83700.66,0,"[0.8457848257713689, 0.1542151742286311]"
732,Germany,Male,42,9,108748.08,2,1,1,65323.11,0,"[0.8553902033365084, 0.14460979666349155]"
698,France,Male,38,2,130015.24,1,1,1,41595.3,0,"[0.7869239795334174, 0.21307602046658256]"
691,Spain,Male,30,9,0.0,2,0,1,10963.04,0,"[0.9217972558596875, 0.07820274414031252]"
686,Germany,Male,39,3,129626.19,2,1,1,103220.56,0,"[0.7878943210213926, 0.21210567897860746]"
762,Germany,Male,34,4,88815.56,2,1,0,68562.26,1,"[0.8794035183598151, 0.12059648164018488]"
850,France,Male,35,3,162442.35,1,1,0,183566.78,0,"[0.8985332452596608, 0.10146675474033916]"
749,Germany,Male,22,4,94762.16,2,1,1,42241.54,0,"[0.9205524864565329, 0.07944751354346713]"
625,France,Male,52,5,164978.01,1,1,1,67788.49,0,"[0.6121342944714525, 0.38786570552854754]"
724,France,Male,30,10,0.0,2,1,1,54265.55,0,"[0.9401261142397763, 0.05987388576022368]"
699,Germany,Female,54,3,111009.32,1,1,1,155905.79,1,"[0.682370518381936, 0.3176294816180641]"
563,Germany,Male,44,7,105007.31,2,1,1,197812.16,0,"[0.7281227441072855, 0.27187725589271455]"
625,France,Female,45,3,0.0,1,1,1,184474.15,1,"[0.7874423791801948, 0.21255762081980528]"
759,France,Male,40,4,0.0,2,1,0,124615.59,0,"[0.8951566297990613, 0.10484337020093873]"
817,Germany,Female,27,7,129810.6,1,1,1,59259.44,0,"[0.9265867207424431, 0.07341327925755692]"
521,Spain,Female,49,4,82940.25,2,0,0,62413.01,1,"[0.5603656199551426, 0.43963438004485744]"
710,Spain,Female,51,4,93656.95,1,0,1,141400.51,1,"[0.7457199766517417, 0.2542800233482583]"
547,France,Male,43,1,92350.36,1,0,1,80262.91,0,"[0.6278704932133474, 0.3721295067866526]"
693,Germany,Female,37,6,95900.04,1,1,1,38196.24,0,"[0.8290965626742881, 0.17090343732571187]"
622,Spain,Female,23,8,0.0,2,1,1,131389.39,0,"[0.9244644926441642, 0.07553550735583582]"
633,France,Female,37,9,156091.97,1,1,0,72008.61,0,"[0.7904762479299269, 0.20952375207007312]"
